"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
68213,NA,"Utenos r.",NA,NA,NA,NA,6,3,3,1,5,0,2020-06-27 06:52:08,0,0,6,16.1,37179,2.7,0,0,1.8,0
68214,NA,"Kaišiadorių r.",NA,NA,NA,NA,3,1,2,0,3,0,2020-06-27 06:52:09,0,0,3,10.2,29526,0,0,0,1.8,0
68215,NA,"Vilkaviškio r.",NA,NA,NA,NA,7,4,3,0,6,1,2020-06-27 06:52:09,0,0,7,20.2,34660,0,0,0,1.8,0
68216,NA,"Prienų r.",NA,NA,NA,NA,5,3,2,0,5,0,2020-06-27 06:52:10,0,0,5,19.4,25802,0,0,0,1.8,0
68217,NA,"Jonavos r.",NA,NA,NA,NA,13,3,10,4,9,0,2020-06-27 06:52:11,0,0,13,31.6,41163,9.7,0,0,1.8,0
68218,NA,"Rietavo",NA,NA,NA,NA,6,4,2,0,6,0,2020-06-27 06:52:12,0,0,6,82.7,7258,0,0,0,1.8,0
68219,NA,"Marijampolės",NA,NA,NA,NA,76,32,44,1,71,4,2020-06-27 06:52:13,0,0,76,141.3,53772,1.9,1,1.9,1.8,0
68220,NA,"Kauno m.",NA,NA,NA,NA,104,51,53,6,94,3,2020-06-27 06:52:13,0,0,104,35.9,289380,2.1,0,0,1.8,1
68221,NA,"Alytaus m.",NA,NA,NA,NA,28,17,11,0,27,1,2020-06-27 06:52:14,0,0,28,56.1,49888,0,0,0,1.8,0
68222,NA,"Druskininkų",NA,NA,NA,NA,1,0,1,1,0,0,2020-06-27 06:52:15,0,0,1,5.2,19109,5.2,1,5.2,1.8,0
68223,NA,"Joniškio r.",NA,NA,NA,NA,15,8,7,0,14,1,2020-06-27 06:52:16,0,0,15,72.4,20726,0,0,0,1.8,0
68224,NA,"Kazlų Rūdos",NA,NA,NA,NA,3,0,3,0,3,0,2020-06-27 06:52:17,0,0,3,26.5,11337,0,0,0,1.8,0
69441,NA,"Biržų r.",NA,NA,NA,NA,10,5,5,0,10,0,2020-06-27 06:52:17,0,0,10,44,22718,0,0,0,1.8,0
69442,NA,"Šiaulių r.",NA,NA,NA,NA,11,6,5,0,10,1,2020-06-27 06:52:18,0,0,11,26.5,41442,0,0,0,1.8,0
69443,NA,"Klaipėdos r.",NA,NA,NA,NA,59,27,32,1,54,4,2020-06-27 06:52:19,0,0,59,98.1,60139,1.7,0,0,1.8,0
69444,NA,"Anykščių r.",NA,NA,NA,NA,6,2,4,0,6,0,2020-06-27 06:52:20,0,0,6,26,23034,0,0,0,1.8,0
69445,NA,"Akmenės r.",NA,NA,NA,NA,5,3,2,0,5,0,2020-06-27 06:52:20,0,0,5,26.6,18764,0,0,0,1.8,0
69446,NA,"Molėtų r.",NA,NA,NA,NA,4,2,2,1,3,0,2020-06-27 06:52:21,0,0,4,23.3,17153,5.8,1,5.8,1.8,0
69447,NA,"Radviliškio r.",NA,NA,NA,NA,7,5,2,4,3,0,2020-06-27 06:52:22,0,0,7,20,34995,11.4,3,8.6,1.8,0
69448,NA,"Rokiškio r.",NA,NA,NA,NA,3,0,3,0,3,0,2020-06-27 06:52:23,0,0,3,10.7,28070,0,0,0,1.8,0
69449,NA,"Šakių r.",NA,NA,NA,NA,4,2,2,0,3,1,2020-06-27 06:52:23,0,0,4,15,26698,0,0,0,1.8,0
69450,NA,"Panevėžio r.",NA,NA,NA,NA,8,5,3,0,7,1,2020-06-27 06:52:24,0,0,8,22.6,35324,0,0,0,1.8,0
69451,NA,"Trakų r.",NA,NA,NA,NA,6,6,0,1,5,0,2020-06-27 06:52:25,0,0,6,18.4,32546,3.1,1,3.1,1.8,0
69452,NA,"Kupiškio r.",NA,NA,NA,NA,1,1,0,0,1,0,2020-06-27 06:52:25,0,0,1,6.1,16356,0,0,0,1.8,0
69453,NA,"Skuodo r.",NA,NA,NA,NA,3,1,2,0,3,0,2020-06-27 06:52:26,0,0,3,18.7,16078,0,0,0,1.8,0
69454,NA,"Palangos m.",NA,NA,NA,NA,12,6,6,1,10,1,2020-06-27 06:52:27,0,0,12,74.8,16046,6.2,0,0,1.8,0
69455,NA,"Pagėgių",NA,NA,NA,NA,1,0,1,0,1,0,2020-06-27 06:52:27,0,0,1,13.7,7288,0,0,0,1.8,0
69456,NA,"Šalčininkų r.",NA,NA,NA,NA,14,5,9,3,11,0,2020-06-27 06:52:28,0,0,14,45.9,30520,9.8,2,6.6,1.8,0
69457,NA,"Vilniaus r.",NA,NA,NA,NA,287,102,185,49,233,3,2020-06-27 06:52:29,0,0,287,286.5,100158,48.9,6,6,1.8,2
69458,NA,"Švenčionių r.",NA,NA,NA,NA,11,7,4,1,10,0,2020-06-27 06:52:30,0,0,11,48,22932,4.4,0,0,1.8,0
69459,NA,"Zarasų r.",NA,NA,NA,NA,1,1,0,0,1,0,2020-06-27 06:52:31,0,0,1,6.7,14916,0,0,0,1.8,0
69460,NA,"Kėdainių r.",NA,NA,NA,NA,3,0,3,2,1,0,2020-06-27 06:52:32,0,0,3,6.6,45285,4.4,2,4.4,1.8,0
69461,NA,"Ukmergės r.",NA,NA,NA,NA,88,28,60,0,79,9,2020-06-27 06:52:32,0,0,88,262.9,33471,0,0,0,1.8,0
69462,NA,"Kelmės r.",NA,NA,NA,NA,2,1,1,0,2,0,2020-06-27 06:52:33,0,0,2,7.9,25382,0,0,0,1.8,0
69463,NA,"Širvintų r.",NA,NA,NA,NA,19,11,8,12,6,0,2020-06-27 06:52:34,0,0,19,126,15076,79.6,3,19.9,1.8,1
69464,NA,"Kalvarijos",NA,NA,NA,NA,5,2,3,0,4,0,2020-06-27 06:52:35,0,0,5,49.1,10190,0,0,0,1.8,1
69465,NA,"Kauno r.",NA,NA,NA,NA,21,14,7,0,21,0,2020-06-27 06:52:36,0,0,21,21.8,96441,0,0,0,1.8,0
69466,NA,"Šilutės r.",NA,NA,NA,NA,7,4,3,0,7,0,2020-06-27 06:52:36,0,0,7,18.6,37637,0,0,0,1.8,0
69467,NA,"Tauragės r.",NA,NA,NA,NA,9,5,4,0,9,0,2020-06-27 06:52:37,0,0,9,23.8,37805,0,0,0,1.8,0
69468,NA,"Lazdijų r.",NA,NA,NA,NA,5,2,3,0,5,0,2020-06-27 06:52:38,0,0,5,27.3,18331,0,0,0,1.8,0
69469,NA,"Jurbarko r.",NA,NA,NA,NA,2,1,1,0,2,0,2020-06-27 06:52:39,0,0,2,8.1,24822,0,0,0,1.8,0
69470,NA,"Elektrėnų",NA,NA,NA,NA,7,2,5,3,4,0,2020-06-27 06:52:39,0,0,7,29.2,23992,12.5,0,0,1.8,0
69471,NA,"Neringos",NA,NA,NA,NA,1,1,0,0,1,0,2020-06-27 06:52:40,0,0,1,28.3,3530,0,0,0,1.8,0
69472,NA,"Mažeikių r.",NA,NA,NA,NA,7,4,3,0,6,1,2020-06-27 06:52:41,0,0,7,13.7,51067,0,0,0,1.8,0
69473,NA,"Ignalinos r.",NA,NA,NA,NA,5,1,4,0,5,0,2020-06-27 06:52:42,0,0,5,34.6,14433,0,0,0,1.8,0
69474,NA,"Telšių r.",NA,NA,NA,NA,11,6,5,1,8,2,2020-06-27 06:52:43,0,0,11,28,39317,2.5,1,2.5,1.8,0
69475,NA,"Plungės r.",NA,NA,NA,NA,8,5,3,1,7,0,2020-06-27 06:52:43,0,0,8,24.3,32987,3,0,0,1.8,0
69476,NA,"Kretingos r.",NA,NA,NA,NA,60,22,38,0,57,3,2020-06-27 06:52:44,0,0,60,160.3,37427,0,0,0,1.8,0
69477,NA,"Varėnos r.",NA,NA,NA,NA,1,1,0,0,0,1,2020-06-27 06:52:45,0,0,1,4.8,20840,0,0,0,1.8,0
69478,NA,"Alytaus r.",NA,NA,NA,NA,7,4,3,0,7,0,2020-06-27 06:52:46,0,0,7,27,25887,0,0,0,1.8,0
69479,NA,"Raseinių r.",NA,NA,NA,NA,6,1,5,0,5,1,2020-06-27 06:52:46,0,0,6,19.2,31225,0,0,0,1.8,0
69480,NA,"Vilniaus m.",NA,NA,NA,NA,495,217,278,114,356,20,2020-06-27 06:52:48,0,0,495,88.1,562030,20.3,27,4.8,1.8,5
69481,NA,"Šilalės r.",NA,NA,NA,NA,3,2,1,0,3,0,2020-06-27 06:52:48,0,0,3,13.7,21887,0,0,0,1.8,0
69482,NA,"Klaipėdos m.",NA,NA,NA,NA,278,93,185,11,249,18,2020-06-27 06:52:49,0,0,278,186.4,149157,7.4,1,0.7,1.8,0
69483,NA,"Visagino",NA,NA,NA,NA,3,1,2,0,3,0,2020-06-27 06:52:50,0,0,3,16.4,18250,0,0,0,1.8,0
69484,NA,"Pasvalio r.",NA,NA,NA,NA,4,3,1,1,3,0,2020-06-27 06:52:51,0,0,4,17.5,22816,4.4,0,0,1.8,0
69485,NA,"Panevėžio m.",NA,NA,NA,NA,22,13,9,1,20,1,2020-06-27 06:52:52,0,0,22,25.6,85878,1.2,0,0,1.8,0
69486,NA,"Šiaulių m.",NA,NA,NA,NA,14,9,5,1,12,1,2020-06-27 06:52:52,0,0,14,13.8,101514,1,0,0,1.8,0
69487,NA,"Birštono",NA,NA,NA,NA,0,0,0,0,0,0,2020-06-27 06:52:53,0,0,0,0,4069,0,0,0,1.8,0
69488,NA,"Pakruojo r.",NA,NA,NA,NA,0,0,0,0,0,0,2020-06-27 06:52:53,0,0,0,0,18606,0,0,0,1.8,0
61,NA,"Kita",NA,NA,NA,NA,0,0,0,0,0,0,2020-06-27 06:55:43,0,0,0,0,0,0,0,0,1.8,0
